random_text;degree;data_points;coeffs;nth_root;constant_nth_root;bisection_initial;secant_initial;newton_initial;newton_root;secant_root;poly_val_newton_root;poly_val_secant_root
Uu2gaSlSia;7;[(0.2520504229255367, 0.7670709389931739), (0.1461115936685421, 0.9607319699427843), (0.9132031378786033, 0.4096124893253713), (0.14281751025763356, 0.30454784719371963), (0.8269784718510628, 0.14656727273374182), (0.10943157708461304, 0.44856424242062776), (0.46303195551565846, 0.9435640033141809), (0.38591382146454034, 0.455281068114883)];[-1277156.409560184, 3955327.9436787334, -4860848.066293703, 3049255.6081433864, -1049314.9767194788, 197109.94140694223, -18653.59745705624, 688.8400615984301];3.5;6.469801712447798;[-6, 6];[6, 7];6;0.9132418068059314;0.9132416952748077;-0.001764199667718458;-0.000576778428239777
TQmebXAd2k;3;[(0.38728884046070755, 0.17426851372280894), (0.47096561979574414, 0.9795400737772978), (0.9413563326060822, 0.32969629085010776), (0.3647375338056562, 0.9445536540874518)];[-749.1953346944182, 1328.3976387262276, -715.27480592599, 121.46345706358834];1.5;24.52620902165368;[-25, 25];[24, 25];25;0.9429472346594606;0.9429472290069977;-3.1253613883563958e-06;-1.946839859101601e-06
20ceMs6HJp;13;[(0.08208217888335057, 0.1613327267964343), (0.26108079664988526, 0.49254428993020327), (0.8589621710186093, 0.40819012433039714), (0.4189168089610187, 0.4580595880330013), (0.263419865826777, 0.5945672166515065), (0.17582652168142987, 0.8712461587672969), (0.8279740604248597, 0.807320078811254), (0.06678264206441042, 0.8612249022420628), (0.008192496888283718, 0.5406575989530462), (0.34173187259920057, 0.9208453017140114), (0.15692591168759196, 0.17438785552892722), (0.451166233920568, 0.377455723467933), (0.2912887475280853, 0.8944980075270024), (0.5413454518602544, 0.3347524226460865)];[-71795751936.43011, 323197295939.0176, -639839562992.1764, 735949170704.636, -547235911674.5128, 276799848402.72894, -97509083870.57661, 24059841783.04155, -4119117388.009697, 476643912.5719053, -35465992.880203724, 1547788.8253352656, -32686.369991070686, 181.9397174062557];4.333333333333333;3.322934145352002;[-3, 3];[3, 4];3;0.8589628456540633;0.8589624936318825;-3.250105374259988;-1.3411110114555527
hngdfmMC3g;9;[(0.7589607386358901, 0.5685677999149704), (0.7823437061042888, 0.923149511832525), (0.9146842950220625, 0.8609015739784018), (0.25059576505448145, 0.6444084179547932), (0.5344480123727886, 0.796520071579919), (0.7874360638423887, 0.4207028661381058), (0.7672200837159757, 0.9817855535377464), (0.07411500943696303, 0.37889685024327013), (0.9592846766875269, 0.5151696550276168), (0.49762688342229866, 0.20312270974124724)];[-141406067.97694772, 779627587.2386153, -1859558790.132194, 2506770684.467682, -2091453003.9362798, 1109919914.137961, -369611700.87263936, 72841316.20558663, -7400667.384569774, 269649.6887644881];4.5;16.100687744390726;[-16, 16];[16, 17];16;0.9593705185130978;0.959370843919547;-0.00015170808183029294;-0.002112734247930348
zdcpCVcsxG;5;[(0.6199629922498121, 0.4090782492921827), (0.08545893563332585, 0.1421201242457889), (0.2845016736264677, 0.29556932366073085), (0.6007546673378104, 0.7923007187348307), (0.33550534270650023, 0.6060462948945258), (0.23555858668403562, 0.12139566061431328)];[276.2748447392403, -703.0938966839062, 530.8039200179987, -149.04186959072047, 16.537591637900633, -0.4777247661096209];2.5;-0.7441681912579791;[1, -1];[-1, 0];-1;0.04336444576678911;0.04336518733425827;-9.898910548866713e-06;-5.166724772853737e-06
MEuzc6OU7J;7;[(0.9099794242017069, 0.4358543176594061), (0.2426127956282187, 0.6372602713861235), (0.43296039513250484, 0.8358486191305535), (0.42291373108643593, 0.878561232107276), (0.09574256335856346, 0.05254664889430549), (0.3878533173865224, 0.18767512086182803), (0.48542838729072046, 0.9109158497026133), (0.7741558726852534, 0.6236485611042611)];[701121.079128476, -2349411.1863714983, 3204997.07925353, -2295855.8833864043, 926222.0504564944, -207926.61757699103, 23525.558632735272, -990.3555362570678];3.5;-7.176956664630532;[7, -7];[-8, -7];-7;0.09572004494597003;0.09572027039072613;-0.000594350623828177;-6.211001345945988e-05
DS0mELN318;13;[(0.2805890442914196, 0.4823383270628989), (0.7098891659909063, 0.18881785133184237), (0.013290206564577245, 0.19250413659238597), (0.044678525313597284, 0.21817879560552678), (0.1425499169179516, 0.15051372688149323), (0.9899300960829919, 0.12485508331440787), (0.6010640958079541, 0.6239734122979554), (0.3032345638413225, 0.1788965444570878), (0.7043866779582105, 0.8699879141638903), (0.042686025724444354, 0.15242958568134968), (0.5984735711707018, 0.5482295088032252), (0.4633187852882281, 0.003544698766825838), (0.2091367462771878, 0.6153424560533787), (0.3147914872874178, 0.5724654354392351)];[2754090188.5143213, -14049136983.176226, 31487104339.492584, -40844624969.49433, 33995240223.00478, -19016631528.727535, 7280302699.288443, -1905796909.1645002, 335131468.08170587, -38161603.3247688, 2645468.805259491, -101467.72227604322, 1883.1782142651048, -12.061612240384516];4.333333333333333;-1.7764585708205693;[2, -2];[-2, -1];-2;0.012641712624809594;0.012641745485500185;-6.591291373148067e-05;-5.549680485650299e-05
ykBynfytXN;5;[(0.17470607601470844, 0.30006167144382734), (0.4430243656030144, 0.8301880957668506), (0.22055035561212777, 0.11671402898135308), (0.8421531099312266, 0.20004127525226933), (0.4259057001831701, 0.9862485714308985), (0.526435712995765, 0.4749138042757388)];[-4065.7068867771713, 9270.158099909422, -7887.509023342411, 3113.145230760025, -564.3814930814362, 37.96592837768067];2.5;4.283094037377146;[-4, 4];[4, 5];4;0.8432489447624335;0.8432488314671649;-3.3045652877206066e-05;-1.2154189320767728e-05
GWWHyMcwCR;7;[(0.8735297273267609, 0.8087820533069751), (0.46190544349519247, 0.035266918294471594), (0.2364547312482792, 0.06082689416086717), (0.18557829829775507, 0.4665554329415831), (0.7024918340470699, 0.9141451596655766), (0.7361104499800282, 0.7396485777437726), (0.11056732815416292, 0.23849176532911753), (0.540563793984165, 0.4799968923842718)];[5143.046100163212, -17296.056530362213, 24262.58717875663, -18413.586981534427, 8109.482165629257, -2026.6845136864486, 255.51968633154036, -11.817125187094984];3.5;-2.0250322929090996;[2, -2];[-3, -2];-2;0.10125335591656076;0.10125267057140647;-2.0838153105273705e-06;-2.2473259019051284e-05
3xGw1gLvDC;11;[(0.120910708694426, 0.2501454646789174), (0.9642593184464927, 0.6048610692587081), (0.4086310616588068, 0.5570328031738423), (0.38363468249543364, 0.6437729548230064), (0.3770984714905057, 0.9788801400770926), (0.07887292978374572, 0.5785875804294053), (0.6227622828774076, 0.24563465706117982), (0.6945472932559533, 0.35963518747739454), (0.41804780643027784, 0.8373488349731676), (0.5947360828102022, 0.22446960115597436), (0.9940673178224109, 0.40019117038242535), (0.9873725487404389, 0.3875011754062917)];[1346692.2781724876, -3022698.260703154, -8318709.356363699, 42997040.72400198, -77968322.36029853, 79349897.86775908, -50252126.24501607, 20291879.768078774, -5130545.443839539, 763990.1361294483, -58856.202542585896, 1757.7811829553668];3.6666666666666665;7.673445324836831;[-8, 8];[7, 8];8;0.9515431518367492;0.9515418377676637;5.6503185760448105e-05;-4.2782023456311435e-05
MwdewYe8zI;1;[(0.4453231920740399, 0.3770507698678225), (0.28523958113507, 0.7509284058719262)];[-2.3355147588883436, 1.417109657432011];0.5;2.0081997811870718;[-2, 2];[2, 3];2;0.6067654473339855;0.6067654473339854;-2.220446049250313e-16;2.220446049250313e-16
nGS8ryIrXP;13;[(0.4671989962807498, 0.7554957144650173), (0.5392440354118857, 0.28215452445770617), (0.8007724566909445, 0.42401960377414916), (0.7840412524427658, 0.649647681903585), (0.7849178603471102, 0.9236100876042813), (0.8906040809164494, 0.9097503210602443), (0.6531141933100251, 0.19298749197593557), (0.83314129269246, 0.2687212942931839), (0.6236682670248865, 0.627392905491879), (0.7550236380432499, 0.7584906633030297), (0.13510909936161142, 0.26040145735385134), (0.8045970452504649, 0.9021980987220265), (0.9015719339875253, 0.6981665357363945), (0.27437934695973754, 0.8033337841645531)];[-139549424597555.42, 1180278211808393.8, -4559770401477228.0, 1.0643519423825872e+16, -1.6728210789606122e+16, 1.866757520547241e+16, -1.5191132366720946e+16, 9108164734748594.0, -4012817391565612.5, 1278653919785204.5, -285116321018326.56, 41866895697447.85, -3596369431587.66, 134662445174.30849];4.333333333333333;370.07321489640105;[-370, 370];[370, 371];370;0.9016015880447921;0.9015829307903369;-2.0562896728515625;-0.1757965087890625
mIX03gpVKQ;1;[(0.5359672752077538, 0.9928878732949771), (0.7991060125471279, 0.851887265165677)];[-0.5358413191268352, 1.2800812850511152];0.5;1.6386080963381144;[-2, 2];[1, 2];2;2.3889185834661553;2.3889185834661553;0.0;0.0
9L31AWvTsW;5;[(0.335208465194193, 0.4642382719542788), (0.7476125382659051, 0.8498699174814139), (0.4458211256156591, 0.0926781148091439), (0.38361591954950525, 0.9235112723793091), (0.7706886799313365, 0.5536021539504067), (0.7256032503658323, 0.5324171403445027)];[-8218.104816756093, 20117.25513718126, -18657.462806081465, 8127.038269211949, -1652.2003655237768, 124.63237997816975];2.5;6.890525675908109;[-7, 7];[6, 7];7;0.7831961496097034;0.783195952208156;-1.1882859396905587e-05;-4.836389990714451e-07
wuRGToM8ry;11;[(0.8189247409455404, 0.8215829612316734), (0.4592108441353775, 0.9638582941555778), (0.36047520965878765, 0.5920175127466222), (0.7335219976255948, 0.10315234542568741), (0.8742499172571742, 0.5135117299694295), (0.8865427935099177, 0.44149389260561267), (0.6273808532021814, 0.5677295135816494), (0.7251764563853991, 0.1852995887537746), (0.4424191066533417, 0.8502191542005303), (0.7054177922732312, 0.1465521838518239), (0.4395911895322786, 0.7983756144134068), (0.1859880791366303, 0.4404650183310225)];[636950654.2603999, -4183467981.771232, 12324232357.764494, -21477308050.685364, 24577264200.3153, -19369741891.204956, 10713910380.10478, -4152425392.0556316, 1102859832.0242527, -190651168.7742859, 19234433.347686335, -853298.768537988];3.6666666666666665;-41.45462896732497;[41, -41];[-42, -41];-41;0.1859829575235973;0.18598275763434757;-0.006682306295260787;-0.02413635002449155
hQareLjOse;1;[(0.6374555434785572, 0.8799861061547966), (0.7492734152354751, 0.34485724841299914)];[-4.785718502182905, 3.9306688948991866];0.5;15.450157961327992;[-15, 15];[15, 16];15;0.8213330752960698;0.8213330752960699;0.0;-4.440892098500626e-16
HXkEdE8GFa;1;[(0.08705961512413474, 0.30695460694846965), (0.8310646734530349, 0.47352472384139876)];[0.223883043573736, 0.2874634353421203];0.5;0.0826352266586934;[0, 0];[0, 1];0;-1.2839893131408324;-1.2839893131408322;-5.551115123125783e-17;0.0
QARQ5999ci;3;[(0.6531791976779456, 0.9599813093057684), (0.06315941760071464, 0.3541383939635815), (0.6271125578939666, 0.0118932518845557), (0.2508052585096405, 0.7919916022944159)];[175.17765524214389, -172.66918495556416, 42.0524357450869, -1.6572082421372722];1.5;-1.4003977029661017;[1, -1];[-2, -1];-1;0.048644849734650115;0.048644849565309914;-2.6917678308535642e-08;-3.140469950757563e-08
wAN9vkMt9X;3;[(0.27581038048029727, 0.5912146649886292), (0.6885024411823532, 0.9738451329276478), (0.432331401012786, 0.22132234762109315), (0.871415806403343, 0.9247574602675611)];[-33.82416314654098, 60.084744627712894, -31.983346796132047, 5.551499095935646];1.5;3.135259667200175;[-3, 3];[3, 4];3;0.9865526236166466;0.9865524976590173;-1.6855324398434846e-06;-1.499101509594425e-07
IwAqCItVon;5;[(0.08880609580267129, 0.4170970940436717), (0.16675379387210776, 0.5043391056804375), (0.5718070106937869, 0.16033631652085767), (0.8485084916705858, 0.4417673383062618), (0.22870013094129849, 0.2821294232843232), (0.6113287323538352, 0.9271947438827585)];[-622.2586970273335, 1060.5752137357163, -557.7628673514546, 94.06358306877314, -3.440569814001165, 0.3089193763394056];2.5;0.6250835353293921;[-1, 1];[0, 1];1;0.8545590878871864;0.27028857106269893;-4.0612830004560507e-07;7.383211819700364e-10
zErfGR5l98;3;[(0.8724335648659878, 0.9324633946669428), (0.13846063138303033, 0.43764385803005945), (0.1546664131452803, 0.33101848090694885), (0.0564915397408573, 0.9896243549620927)];[10.456223238711658, -2.0815342956492486, -6.643823917760365, 1.3697019262939067];1.5;1.2333434858844274;[-1, 1];[1, 2];1;0.7923390109952694;0.7923385721600364;4.332039956089773e-06;5.3005848377196685e-08
8smUOiUfF8;7;[(0.14897287312715113, 0.246412428354582), (0.9878645994426393, 0.01806053360587012), (0.05623641949359548, 0.9032812118049632), (0.5379824152336341, 0.6589507303513348), (0.6064208550608577, 0.5194577415182384), (0.38307554972220625, 0.189216038661832), (0.14627836308439035, 0.29747071075311227), (0.18611485378260328, 0.21021659946123594)];[134652.0808415915, -389987.4925732952, 441361.110656212, -250860.28536593122, 76179.25849363048, -12109.945758356038, 910.4379944935126, -23.273958612418966];3.5;-2.457731067660777;[2, -2];[-3, -2];-2;0.049627366827990294;0.04962534217852943;-4.1001008689534046e-05;-0.00036775049484560896
mGFvBCoMCx;13;[(0.9725164721067913, 0.9163066655992654), (0.23021918962769428, 0.5609224039106683), (0.7759416090561003, 0.8905996389342129), (0.28213151493866817, 0.38759819348744096), (0.682794793582559, 0.8071363371239362), (0.6225772270302057, 0.9684125614472672), (0.5524584015351356, 0.7488764767627935), (0.3631308736764717, 0.07178666926718069), (0.6875144862176097, 0.18967644600844435), (0.2874830842218392, 0.7184883058741665), (0.11749411642081853, 0.060997365443349216), (0.9338996837301214, 0.4807965375925477), (0.439032738144032, 0.37025855694755094), (0.16304620076565957, 0.4164908272175405)];[-341009524.3917122, 2837191623.4221787, -10290762700.017729, 21699625855.450237, -29792359007.3967, 28176021388.21252, -18896371718.283924, 9096784528.88759, -3140667452.868549, 766980103.9472208, -128548112.37432867, 13972831.355620228, -880763.2569128332, 24254.679322748452];4.333333333333333;10.277225674474915;[-10, 10];[10, 11];10;2.1899760202907994;2.189976017247402;-1196.3574327980823;-758.8398694197167
H7Y6274Y7P;13;[(0.9920634283951647, 0.9192777273545463), (0.203578271677609, 0.08283801398349144), (0.4601802665694529, 0.8050342106367461), (0.051524523235706554, 0.09521661962066807), (0.5475737606748817, 0.572687516348255), (0.28816239639906693, 0.1676441637583097), (0.2824737536703087, 0.6688993668334344), (0.7086919945205762, 0.3304230012221706), (0.8280840275472072, 0.8285224874549777), (0.29040276787665387, 0.9332747915843138), (0.8182087729600207, 0.4801669950601716), (0.22805513951725997, 0.8189978661053207), (0.09184721912075999, 0.8227607330261553), (0.9895789937546032, 0.8327855921929375)];[-85192153233.48982, 553011207911.9557, -1598919789390.346, 2718026243440.9443, -3020620476942.7334, 2308921864079.599, -1243812718349.3882, 475935877333.06696, -128677702070.17091, 24123446087.25713, -3022721531.5431223, 236994181.13499525, -10257450.40593658, 181706.26964616455];4.333333333333333;16.356890602511747;[-16, 16];[16, 17];16;0.9920792729190012;0.9920745297033644;-0.719537978497101;-0.22629689011955634
l4g2Ryi5PI;1;[(0.9828968363905918, 0.17681681284042505), (0.10691249477742604, 0.7979618535094745)];[-0.7090823558845608, 0.8737716171797476];0.5;0.7634768389889114;[-1, 1];[0, 1];1;1.2322568879742346;1.2322568879742346;0.0;0.0
SPPGpx3cji;3;[(0.9080191460758705, 0.9052432477283996), (0.30631391117253925, 0.5300954370024303), (0.0782720091419643, 0.9656783970755513), (0.9847520053267586, 0.5452131046798394)];[-12.011618675266059, 18.579709323635687, -7.566988942094451, 1.449893077869483];1.5;1.2810241512975757;[-1, 1];[1, 2];1;1.0598865658186258;1.0598864569968585;-9.773650833100334e-07;-3.471641707442075e-08
cO9JPXp640;3;[(0.33242961514156666, 0.6015122421274899), (0.34272696530498903, 0.40415327056716144), (0.8054687052587427, 0.9282258018543212), (0.7436480632809355, 0.2791827799283906)];[-47.53926722096907, 113.29874259619619, -79.40653075073902, 16.224444771116502];1.5;6.408846880749085;[-6, 6];[6, 7];6;1.3010438074096644;1.301043601271043;-5.392528926506657e-06;-3.1986544968276576e-08
dn3wMcNP3D;3;[(0.6928901263680589, 0.8040563233719986), (0.016221016588152892, 0.03790041066607397), (0.31486908700502647, 0.5638893539629368), (0.3175049680081684, 0.829766264280981)];[-880.7301559443147, 900.18637259303, -204.23367428177488, 3.1176789902797095];1.5;2.1341302950477803;[-2, 2];[2, 3];2;0.6964085354634416;0.6964082463632244;-0.00012944888443389146;-6.241787707983448e-05
LJXFnJkjcf;1;[(0.7534940935198845, 0.8053922646605374), (0.30989740192550164, 0.5710316733759848)];[0.5283190693830688, 0.407306966386473];0.5;0.16589896486695146;[0, 0];[0, 1];0;-0.7709488261744846;-0.7709488261744846;5.551115123125783e-17;5.551115123125783e-17
djWzdDDeJc;11;[(0.8703974756730255, 0.13334125660835094), (0.6895433825764291, 0.8612387972373191), (0.010815723102151176, 0.8943431028666455), (0.3585401387000766, 0.6982280656571814), (0.10130355764070931, 0.47192910656596865), (0.27940226574050175, 0.82088185731129), (0.9818733426114766, 0.70706927699984), (0.7343069406980466, 0.8726268599558938), (0.5344699854957321, 0.1800198518365993), (0.5096651124181418, 0.5058490417882792), (0.6025140939105497, 0.44079269493799345), (0.534238772602726, 0.08355479240840791)];[-5345644777.368848, 30327996695.399223, -75708075899.70453, 109301041152.26585, -100828736062.40387, 61916637891.34306, -25535693015.66574, 6951095149.748992, -1188829082.9202957, 115099081.56918599, -4971427.048630312, 41718.89131801372];3.6666666666666665;18.20081152021652;[-18, 18];[18, 19];18;0.9818740170539649;0.9818755836381504;-0.1647596782495384;-2.189889347231656
